FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.405845,405845,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Chaetodontidae,Chaetodon lunulatus,2,3,TJA,POINT (145.45 -14.66)
M1_DATA.405846,405846,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Chaetodontidae,Chaetodon vagabundus,1,2,TJA,POINT (145.45 -14.66)
M1_DATA.405847,405847,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Chaetodontidae,Chaetodon vagabundus,2,1,TJA,POINT (145.45 -14.66)
M1_DATA.405860,405860,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Cirrhitidae,Cirrhitichthys falco,1,1,TJA,POINT (145.45 -14.66)
M1_DATA.405861,405861,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Cirrhitidae,Cirrhitichthys falco,2,5,TJA,POINT (145.45 -14.66)
M1_DATA.405831,405831,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Gobiidae,Amblygobius phalaena,1,2,TJA,POINT (145.45 -14.66)
M1_DATA.405832,405832,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Gobiidae,Amblygobius phalaena,2,2,TJA,POINT (145.45 -14.66)
M1_DATA.405875,405875,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Gobiidae,Koumansetta rainfordi,1,1,TJA,POINT (145.45 -14.66)
M1_DATA.405876,405876,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Gobiidae,Koumansetta rainfordi,2,2,TJA,POINT (145.45 -14.66)
M1_DATA.405848,405848,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Cheilinus chlorourus,1,1,TJA,POINT (145.45 -14.66)
M1_DATA.405849,405849,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Cheilinus chlorourus,2,2,TJA,POINT (145.45 -14.66)
M1_DATA.405862,405862,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Coris batuensis,1,5,TJA,POINT (145.45 -14.66)
M1_DATA.405863,405863,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Coris batuensis,2,3,TJA,POINT (145.45 -14.66)
M1_DATA.405869,405869,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Halichoeres melanurus,1,17,TJA,POINT (145.45 -14.66)
M1_DATA.405870,405870,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Halichoeres melanurus,2,14,TJA,POINT (145.45 -14.66)
M1_DATA.405871,405871,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Halichoeres nebulosus,2,1,TJA,POINT (145.45 -14.66)
M1_DATA.405872,405872,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Hemigymnus fasciatus,2,1,TJA,POINT (145.45 -14.66)
M1_DATA.405873,405873,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Hemigymnus melapterus,1,1,TJA,POINT (145.45 -14.66)
M1_DATA.405874,405874,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Hemigymnus melapterus,2,2,TJA,POINT (145.45 -14.66)
M1_DATA.405877,405877,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Labroides dimidiatus,1,3,TJA,POINT (145.45 -14.66)
M1_DATA.405878,405878,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Labroides dimidiatus,2,2,TJA,POINT (145.45 -14.66)
M1_DATA.405886,405886,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Oxycheilinus digrammus,1,1,TJA,POINT (145.45 -14.66)
M1_DATA.405923,405923,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Thalassoma amblycephalum,2,2,TJA,POINT (145.45 -14.66)
M1_DATA.405924,405924,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Thalassoma jansenii,2,1,TJA,POINT (145.45 -14.66)
M1_DATA.405925,405925,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Thalassoma lunare,1,17,TJA,POINT (145.45 -14.66)
M1_DATA.405926,405926,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Labridae,Thalassoma lunare,2,17,TJA,POINT (145.45 -14.66)
M1_DATA.405913,405913,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Microdesmidae,Ptereleotris evides,2,4,TJA,POINT (145.45 -14.66)
M1_DATA.405888,405888,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Mullidae,Parupeneus barberinus,1,2,TJA,POINT (145.45 -14.66)
M1_DATA.405889,405889,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Mullidae,Parupeneus cyclostomus,1,2,TJA,POINT (145.45 -14.66)
M1_DATA.405890,405890,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Mullidae,Parupeneus cyclostomus,2,1,TJA,POINT (145.45 -14.66)
M1_DATA.405891,405891,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Mullidae,Parupeneus multifasciatus,1,4,TJA,POINT (145.45 -14.66)
M1_DATA.405892,405892,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Mullidae,Parupeneus multifasciatus,2,3,TJA,POINT (145.45 -14.66)
M1_DATA.405917,405917,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Nemipteridae,Scolopsis bilineata,1,5,TJA,POINT (145.45 -14.66)
M1_DATA.405918,405918,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Nemipteridae,Scolopsis bilineata,2,9,TJA,POINT (145.45 -14.66)
M1_DATA.405885,405885,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Ostraciidae,Ostracion cubicus,1,1,TJA,POINT (145.45 -14.66)
M1_DATA.405887,405887,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pinguipedidae,Parapercis australis,2,1,TJA,POINT (145.45 -14.66)
M1_DATA.405835,405835,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacanthidae,Centropyge bicolor,1,2,TJA,POINT (145.45 -14.66)
M1_DATA.405836,405836,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacanthidae,Centropyge bicolor,2,1,TJA,POINT (145.45 -14.66)
M1_DATA.405897,405897,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacanthidae,Pomacanthus sexstriatus,2,2,TJA,POINT (145.45 -14.66)
M1_DATA.405826,405826,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Acanthochromis polyacanthus,1,5,TJA,POINT (145.45 -14.66)
M1_DATA.405827,405827,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Acanthochromis polyacanthus,2,4,TJA,POINT (145.45 -14.66)
M1_DATA.405830,405830,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Amblyglyphidodon curacao,1,2,TJA,POINT (145.45 -14.66)
M1_DATA.405852,405852,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Chromis atripectoralis,2,30,TJA,POINT (145.45 -14.66)
M1_DATA.405853,405853,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Chromis ternatensis,1,4,TJA,POINT (145.45 -14.66)
M1_DATA.405854,405854,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Chromis ternatensis,2,2,TJA,POINT (145.45 -14.66)
M1_DATA.405855,405855,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Chromis viridis,1,70,TJA,POINT (145.45 -14.66)
M1_DATA.405856,405856,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Chromis viridis,2,60,TJA,POINT (145.45 -14.66)
M1_DATA.405857,405857,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Chrysiptera rollandi,1,80,TJA,POINT (145.45 -14.66)
M1_DATA.405858,405858,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Chrysiptera rollandi,2,100,TJA,POINT (145.45 -14.66)
M1_DATA.405859,405859,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Chrysiptera talboti,1,1,TJA,POINT (145.45 -14.66)
M1_DATA.405866,405866,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Dascyllus aruanus,1,8,TJA,POINT (145.45 -14.66)
M1_DATA.405867,405867,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Dascyllus reticulatus,1,300,TJA,POINT (145.45 -14.66)
M1_DATA.405868,405868,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Dascyllus reticulatus,2,250,TJA,POINT (145.45 -14.66)
M1_DATA.405883,405883,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Neoglyphidodon melas,2,1,TJA,POINT (145.45 -14.66)
M1_DATA.405884,405884,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Neopomacentrus azysron,2,50,TJA,POINT (145.45 -14.66)
M1_DATA.405896,405896,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,2,1,TJA,POINT (145.45 -14.66)
M1_DATA.405898,405898,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus amboinensis,1,200,TJA,POINT (145.45 -14.66)
M1_DATA.405899,405899,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus amboinensis,2,200,TJA,POINT (145.45 -14.66)
M1_DATA.405900,405900,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus brachialis,1,40,TJA,POINT (145.45 -14.66)
M1_DATA.405901,405901,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus brachialis,2,40,TJA,POINT (145.45 -14.66)
M1_DATA.405902,405902,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus coelestis,1,30,TJA,POINT (145.45 -14.66)
M1_DATA.405903,405903,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus coelestis,2,50,TJA,POINT (145.45 -14.66)
M1_DATA.405904,405904,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus lepidogenys,1,4,TJA,POINT (145.45 -14.66)
M1_DATA.405905,405905,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus lepidogenys,2,2,TJA,POINT (145.45 -14.66)
M1_DATA.405906,405906,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus moluccensis,1,120,TJA,POINT (145.45 -14.66)
M1_DATA.405907,405907,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus moluccensis,2,130,TJA,POINT (145.45 -14.66)
M1_DATA.405908,405908,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus spp.,1,70,TJA,POINT (145.45 -14.66)
M1_DATA.405909,405909,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus spp.,2,60,TJA,POINT (145.45 -14.66)
M1_DATA.405910,405910,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Premnas biaculeatus,2,1,TJA,POINT (145.45 -14.66)
M1_DATA.405920,405920,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pomacentridae,Stegastes nigricans,1,1,TJA,POINT (145.45 -14.66)
M1_DATA.405911,405911,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pseudochromidae,Pseudochromis fuscus,1,2,TJA,POINT (145.45 -14.66)
M1_DATA.405912,405912,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Pseudochromidae,Pseudochromis fuscus,2,2,TJA,POINT (145.45 -14.66)
M1_DATA.405850,405850,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Scaridae,Chlorurus sordidus,1,5,TJA,POINT (145.45 -14.66)
M1_DATA.405851,405851,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Scaridae,Chlorurus sordidus,2,3,TJA,POINT (145.45 -14.66)
M1_DATA.405914,405914,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Scaridae,Scarus ghobban,1,1,TJA,POINT (145.45 -14.66)
M1_DATA.405915,405915,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Scaridae,Scarus schlegeli,2,1,TJA,POINT (145.45 -14.66)
M1_DATA.405916,405916,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Scaridae,Scarus spp.,1,2,TJA,POINT (145.45 -14.66)
M1_DATA.405919,405919,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Siganidae,Siganus doliatus,2,2,TJA,POINT (145.45 -14.66)
M1_DATA.405922,405922,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Synodontidae,Synodus variegatus,1,1,TJA,POINT (145.45 -14.66)
M1_DATA.405834,405834,4000722,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,3.7,Chordata,Actinopterygii,Tetraodontidae,Canthigaster papua,1,2,TJA,POINT (145.45 -14.66)
M1_DATA.408085,408085,4000723,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,6,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus binotatus,1,6,TJA,POINT (145.45 -14.66)
M1_DATA.408086,408086,4000723,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,6,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus binotatus,2,6,TJA,POINT (145.45 -14.66)
M1_DATA.408111,408111,4000723,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD52,Watsons-Turtle Reef,-14.66,145.45,2010-06-27T14:00:00Z,6,Chordata,Actinopterygii,Acanthuridae,Naso brevirostris,2,1,TJA,POINT (145.45 -14.66)
